t,EU27.Solar,EU27.WindOnshore,EU27.WindOffshore
4396,0.012712345779551285,0.17145934326682655,0.535285
4397,0.04161366505150861,0.1571355309486146,0.5490079999999999
4398,0.11856732765992102,0.13632226871459915,0.520138
4399,0.24107659106641155,0.1273873552074297,0.548709
4400,0.3649638625351195,0.1331194187885901,0.551357
4401,0.45682387312186973,0.13948780425575344,0.5720019999999999
4402,0.5103431532228511,0.1466455962647344,0.591692
4403,0.5358732033063235,0.15897567229678009,0.5678350000000001
4404,0.5471557270247159,0.16917608562535083,0.512015
4405,0.5362411946740503,0.18006340256161657,0.5112
4406,0.4980466427786147,0.19323384956881157,0.521123
4407,0.4275847957978745,0.20084521865591673,0.47881500000000005
4408,0.33177898122887745,0.2002916900546002,0.48418
4409,0.21650280956064993,0.20297953768433943,0.49675699999999995
4410,0.10878323628812249,0.19910081900290857,0.48479800000000006
4411,0.04308929516674133,0.18647056947491966,0.504555
4412,0.015,0.18109627749145277,0.489009
4413,0.008855816604910622,0.1897668648262489,0.44556999999999997
4414,0.007734028258479579,0.20049873705158952,0.428496
4415,0.007255486786921291,0.20391169566770423,0.424241
4416,0.006909483285150047,0.1984413430627137,0.404697
4417,0.006318966570300093,0.19130147471551764,0.393871
4418,0.0058610896209129034,0.18480832525386537,0.402309
4419,0.005352314833665866,0.1805828060417411,0.422835
4420,0.008307850482511503,0.17723541868653364,0.481958
4421,0.035348650189339956,0.16544949482063578,0.556056
4422,0.11559295981106724,0.13821688268612542,0.612719
4423,0.24027006392768438,0.1282211562994336,0.627978
4424,0.36907722219960104,0.1319070520998112,0.620258
4425,0.47039415285638675,0.13705554421595145,0.596924
4426,0.5399363777026753,0.1445236515793234,0.610342
4427,0.5766793232623478,0.14853210950655713,0.63348
4428,0.5846401522863308,0.15375280655202328,0.683494
4429,0.5671282421922718,0.15975940194927793,0.712962
4430,0.5190625636222973,0.16683561259376434,0.7236440000000001
4431,0.4396298709230832,0.170098867173547,0.720929
4432,0.3341906225823527,0.1733795989182018,0.732688
4433,0.2163572417443707,0.1717996376996479,0.725905
4434,0.10837249073659351,0.16892253916415778,0.722726
4435,0.04263141821735414,0.16440143899576468,0.704004
4436,0.014322447982409708,0.16588119355003317,0.7064520000000001
4437,0.006621605114214748,0.17104212379445832,0.704603
4438,0.005516511258601734,0.18236751798744705,0.676193
4439,0.004838755649660003,0.183901171097617,0.658253
4440,0.004289160796449367,0.17853019594835945,0.649758
4441,0.0036782849464554747,0.17822364392509057,0.653799
4442,0.002731686957938027,0.17406063428075727,0.6408809999999999
4443,0.0027979559428315485,0.16405017349594325,0.611187
4444,0.006536503929313084,0.15512859111088428,0.531925
4445,0.027975589396962416,0.145378565596775,0.4701719999999999
4446,0.08735117472209782,0.13436878093585755,0.460976
4447,0.18337371228470217,0.12667678726335663,0.412446
4448,0.29637251109572865,0.12937343726080522,0.343393
4449,0.3954710085915551,0.13992651936520895,0.303
4450,0.47115517732806717,0.15357433535745268,0.281438
4451,0.5217637118775194,0.1677936673980711,0.295373
4452,0.5338221222362475,0.1768949966831658,0.29594499999999996
4453,0.5194006270613624,0.18436820686839825,0.28558
4454,0.48283490777311777,0.19063963872021225,0.273475
4455,0.413365059652266,0.18986139460121446,0.253751
4456,0.32134187059733704,0.17911682910649593,0.22020699999999996
4457,0.21263182540005704,0.16486707149053428,0.21060500000000001
4458,0.11190113603974103,0.14569940552125327,0.198891
4459,0.046059285801539146,0.12409080471500741,0.198696
4460,0.015158699458447004,0.1129917844568046,0.210015
4461,0.008790565576774299,0.10821484155738124,0.20466199999999998
4462,0.007238181522048943,0.10131971730366894,0.21973499999999999
4463,0.007166822753369437,0.09252678981476756,0.235421
4464,0.007156643185797467,0.08678496708679899,0.21482300000000001
4465,0.006911315607313002,0.0817546052967291,0.218931
4466,0.006705688342359217,0.07883693932744808,0.254723
4467,0.006882303839732888,0.07644639485635556,0.349123
4468,0.011258907121625474,0.08030291626269327,0.461632
4469,0.035622073374323056,0.08083227024544572,0.4700849999999999
4470,0.10244879677511301,0.07773734500178597,0.43073900000000004
4471,0.21287806913962296,0.07266692606011123,0.447809
4472,0.3352649741438984,0.08078538806960249,0.45758999999999994
4473,0.43326845555600796,0.10281433382660614,0.523824
4474,0.49125982328270695,0.13231795683012706,0.509782
4475,0.5169208844008306,0.15411561718630404,0.503649
4476,0.5128655482715095,0.17171129509618818,0.5764279999999999
4477,0.48059346878944587,0.18751454304230236,0.640858
4478,0.42553656500671855,0.2043183905699852,0.7079449999999999
4479,0.34540229651044424,0.21436884472113077,0.751009
4480,0.25507390366057253,0.216122748379854,0.763415
4481,0.16522456126063764,0.2194422615706486,0.764383
4482,0.08687171708945803,0.21239826248915653,0.763544
4483,0.03452838063439065,0.20864386130530183,0.7651439999999999
4484,0.010064436662730568,0.20169700719497882,0.7551110000000001
4485,0.004615823119833869,0.19854563198448744,0.7469
4486,0.0040081029357872874,0.1943487523600551,0.7386780000000001
4487,0.00396738466549941,0.1957310430167883,0.740653
4488,0.003977564233071379,0.18994539980609274,0.746129
4489,0.003987743800643349,0.18104575955503394,0.739818
4490,0.00396066615090191,0.1763368755421748,0.734722
4491,0.004190113603974103,0.17212672858090527,0.717441
4492,0.008541471558288204,0.17366344338419146,0.703449
4493,0.02996426971782239,0.1644601214471603,0.693364
4494,0.08229233682153181,0.15510645762106445,0.6891639999999999
4495,0.159134227778004,0.15963183140276574,0.6679639999999999
4496,0.239921210146993,0.16148753635760577,0.5989
4497,0.31481188159127,0.16857248558452823,0.53674
4498,0.37151522863308756,0.17271814563453589,0.552921
4499,0.4087761105908221,0.18577001581874777,0.5676559999999999
4500,0.43797579298831385,0.20561909986222382,0.607938
4501,0.4505153915061689,0.2194609506557126,0.617279
4502,0.4174923653243211,0.22946834974741034,0.608641
4503,0.35574544973329536,0.23608683727101082,0.606571
4504,0.27567795920029314,0.23967680002041125,0.589527
4505,0.18406001873040428,0.23130785324284328,0.566334
4506,0.09791135632558329,0.22225761596162674,0.546112
4507,0.0407576652143817,0.21037052865234476,0.508089
4508,0.012920110753695183,0.19799605807011278,0.481286
4509,0.006201596156195284,0.1916660075521764,0.429991
4510,0.005718270287878171,0.19497384803796503,0.40813299999999997
4511,0.005484140233722871,0.19532792008980968,0.41979966999999996
4512,0.005484140233722871,0.19357267694034802,0.44417333
4513,0.005504499368866811,0.18565016329029954,0.419455
4514,0.005504499368866811,0.1845631346634689,0.38776700000000003
4515,0.005702390162465898,0.17115649078940653,0.398068
4516,0.009160083879636793,0.16079629535132928,0.392405
4517,0.030980088765829226,0.1518297443486248,0.396635
4518,0.09189563907325216,0.14378961065469206,0.409246
4519,0.19345850808257664,0.1420526738786549,0.37438899999999997
4520,0.2988004397573191,0.15300014032760118,0.34891300000000003
4521,0.37380155950975197,0.16935308975863653,0.325953
4522,0.41507838267030417,0.17422730519977553,0.329221
4523,0.44219522374689524,0.1776410292391693,0.331178
4524,0.4518919744289263,0.1838403837322039,0.32222399999999995
4525,0.4333344191538743,0.19055263560749092,0.316616
4526,0.3863822834805978,0.19872078634484872,0.314841
4527,0.3252778003990391,0.20888886053987857,0.358271
4528,0.2524593835253879,0.21126715823850592,0.369436
4529,0.16898112708172155,0.21095129356534162,0.41385
4530,0.09330143735494116,0.1952491452773384,0.406338
4531,0.037857913595830454,0.1835552635607491,0.43233999999999995
4532,0.012239301274481858,0.1762902485074246,0.44880200000000003
4533,0.006576611425546643,0.16772420523549522,0.47015
4534,0.006013477747465288,0.16671422921875798,0.49264600000000003
4535,0.005351704059611548,0.16731980660305149,0.502532
4536,0.005147807321144998,0.17070100015308465,0.472713
4537,0.005147807321144998,0.17142317701689033,0.47029799999999994
4538,0.005117268618429089,0.17453385722304438,0.46564799999999995
4539,0.004658679099311861,0.1700355921824769,0.415592
4540,0.007957367971008591,0.1571615553401031,0.43179400000000007
4541,0.03150464188281281,0.14481680869520847,0.42272200000000004
4542,0.09070870149436051,0.13069621625759045,0.4644309999999999
4543,0.18262113685410641,0.12253801602286062,0.48981
4544,0.28024787247037747,0.12705586314231768,0.457726
4545,0.35516205871574574,0.13388962596315762,0.433172
4546,0.4051193045319435,0.14187094963514824,0.421695
4547,0.4317557718148133,0.15447217686380568,0.38134700000000005
4548,0.45356050734964787,0.16910330662856563,0.367736
4549,0.43275530355470493,0.17988327294994133,0.365972
4550,0.40456543426035263,0.18238091289483085,0.36248400000000003
4551,0.34865253064049845,0.17638095116599478,0.38025299999999995
4552,0.27555142717537356,0.17596149920906262,0.38077300000000003
4553,0.1905744329980862,0.1751974154207277,0.35988600000000004
4554,0.10362382425994542,0.1690429657600653,0.3287905
4555,0.04225304369070401,0.1566371128233913,0.304317
4556,0.013260413697626126,0.14817618768178803,0.262683
4557,0.007281851866932692,0.15472125835587078,0.21708933000000002
4558,0.007114499776049514,0.15833035668724807,0.20642966999999998
4559,0.006736227045075125,0.16095760830739403,0.174021
4560,0.006471558288203917,0.160493634229729,0.133621
4561,0.006329044342196344,0.15818945501862527,0.108622
4562,0.005982939044749379,0.1522576159616268,0.099294
4563,0.0059217598436418425,0.1474212251875287,0.10233800000000001
4564,0.008146606132171505,0.13876014185844773,0.10384000000000002
4565,0.03350757359827354,0.12310321732918304,0.09804700000000001
4566,0.10032625514068162,0.10556264989539214,0.10080599999999999
4567,0.21140885215196062,0.0926158340562331,0.091677
4568,0.323964636182255,0.09030699852018165,0.10868200000000001
4569,0.42202023698033314,0.09323627340919528,0.129551
4570,0.4956467079278474,0.09713648772771342,0.159464
4571,0.5405431817256403,0.10601973516354546,0.202687
4572,0.551439899833055,0.11469459611164974,0.247373
4573,0.5333980414511992,0.12241127468490073,0.276323
4574,0.4866351439390854,0.12658710516915855,0.30355699999999997
4575,0.41521753735901307,0.13148096647446036,0.348748
4576,0.3187573801864897,0.13399359595856508,0.357975
4577,0.20517335803575065,0.12933599530540388,0.336997
4578,0.10702257828087462,0.12560034699188652,0.317366
4579,0.042312899548027194,0.12089127162320765,0.280057
4580,0.013303676859806997,0.11578966168291063,0.230393
4581,0.007059835498188036,0.11969013114252182,0.178555
4582,0.00684820228836679,0.1218339541766597,0.153352
4583,0.006125452990756953,0.11925377608817676,0.145108
4584,0.005423062828291054,0.11423483186201969,0.133679
4585,0.005117675801131968,0.10445603918967188,0.12094300000000001
4586,0.004730852233397125,0.09374311119048832,0.11581399999999999
4587,0.003976139093611304,0.08981419349900495,0.11578899999999999
4588,0.005996783256647258,0.08600021686992908,0.089033
4589,0.025569139622948812,0.07696962545287545,0.06183699999999999
4590,0.07901278553687038,0.06715071184364954,0.057491999999999994
4591,0.16288173378394885,0.06406139970403633,0.044697
4592,0.2637716315810904,0.06401757922130938,0.05062
4593,0.3470595301111609,0.0666711741593101,0.06802
4594,0.39669449081803004,0.06825221972750932,0.074326
4595,0.416667311372613,0.07217392968311477,0.070734
4596,0.41441650718677475,0.07481234372608052,0.083606
4597,0.4014032533897961,0.07897586365259988,0.0944385
4598,0.3659767295085305,0.08366880134714497,0.080487
4599,0.3063087870027282,0.08708367352145738,0.06615900000000001
4600,0.23239728816319885,0.08610629177935399,0.053752
4601,0.15815016898082168,0.08339529009542276,0.023201000000000003
4602,0.08696099189706422,0.07737880798081338,0.018407999999999997
4603,0.03429475955861395,0.07315501097106698,0.016462
4604,0.01149039048821206,0.07346857937439404,0.022565
4605,0.007140864856060914,0.07596220084706844,0.021864
4606,0.006336170039496723,0.07794853804153698,0.038252999999999995
4607,0.004717618795553565,0.08410930244425166,0.043297999999999996
4608,0.004636182254977809,0.08705764912996886,0.050477999999999995
4609,0.004524207011686144,0.08752710874113384,0.04700599999999999
4610,0.00394397166008388,0.08295695769760678,0.043203
4611,0.003163402418665255,0.07938657702709598,0.037123
4612,0.003950690174681379,0.0736221105271215,0.034474
4613,0.021893603159737783,0.06586237689442262,0.027803
4614,0.07540209291909279,0.058359825483492375,0.030386
4615,0.15551274481860008,0.04992569015665664,0.031986
4616,0.24918023942342932,0.04452818033372454,0.034344
4617,0.3299427908302456,0.04682534316477012,0.04229
4618,0.38312186978297164,0.05494788743174976,0.037838
4619,0.41468891241500067,0.06734806347910394,0.031254
4620,0.4251451606335763,0.08333431137418992,0.034768
4621,0.40558379820025237,0.10158972036536205,0.037176999999999995
4622,0.3684492446760862,0.11607337857835386,0.054679
4623,0.30622704507512527,0.11934058784507834,0.086292
4624,0.23323364143491188,0.1259355386028474,0.09713599999999999
4625,0.14578861109980046,0.12333730928203297,0.109194
4626,0.070427440042347,0.11198837832321272,0.10669200000000001
4627,0.022340995154525846,0.10223765117109762,0.099802
4628,0.004101958548800847,0.10234091952849926,0.11687
4629,0.0007087014943605196,0.10622282747359289,0.140721
4630,0.0006997434748971864,0.11165057151604837,0.164073
4631,0.0006895639073252169,0.11637706026432616,0.202248
4632,0.0006997434748971864,0.11850831759963261,0.202773
4633,0.000709923042469156,0.11703277287339899,0.225271
4634,0.000709923042469156,0.11106017502678983,0.24033600000000002
4635,0.0008517244187466916,0.10785579425422259,0.268366
4636,0.0026887291827843154,0.11326912282492217,0.288144
4637,0.018760739443788428,0.11082608307393989,0.28944
4638,0.06407406653365365,0.10010881767617491,0.282545
4639,0.1397136487642005,0.09746185640659284,0.2617
4640,0.2252507227492976,0.09433108383936317,0.254596
4641,0.30766032818925854,0.09791785732510079,0.23214400000000002
4642,0.36595484343825085,0.10899423381129762,0.211434
4643,0.40459576937171704,0.11725423534214421,0.175197
4644,0.43270735779144104,0.13293845996836248,0.145553
4645,0.4241867543466753,0.15181398938613053,0.156409
4646,0.3962347815464799,0.16979544062866767,0.202103
4647,0.3410932855572295,0.1866033066285656,0.228573
4648,0.2659875198501568,0.18960210746542838,0.261658
4649,0.18105419601775313,0.18203851354799205,0.311101
4650,0.09501435319027647,0.16849690003571977,0.360667
4651,0.03621645832485036,0.15496459917334288,0.37475299999999995
4652,0.012415204202125493,0.15155259733632703,0.340354
4653,0.006290158394071419,0.15230373271419095,0.333445
4654,0.006018669326926992,0.15798304587436854,0.342787
4655,0.004848019056150495,0.15553254324641527,0.343463
4656,0.004104910623396718,0.14859799969383067,0.33218200000000003
4657,0.004003114947677022,0.1439287901209369,0.339961
4658,0.0034941365690785457,0.14444691789559627,0.34381900000000004
4659,0.0033329940144142677,0.14100787110271978,0.332429
4660,0.003974103180096909,0.13161045057917029,0.33814299999999997
4661,0.019547518221425954,0.12050709292238605,0.340288
4662,0.06654505476607353,0.10632437362861663,0.349906
4663,0.14906633006229894,0.09414942338112976,0.32757400000000003
4664,0.24496386253511954,0.09322600398020103,0.272536
4665,0.3272492772507024,0.09567542225850896,0.25350900000000004
4666,0.38684922024512397,0.10181539266214217,0.238867
4667,0.4238656907854554,0.10565673317344489,0.215995
4668,0.43597286127285323,0.109543488799306,0.212196
4669,0.42748259293945184,0.11920600091850793,0.23096000000000003
4670,0.39699030905167154,0.13239628514568555,0.24096700000000001
4671,0.34754122724866654,0.1430466397918049,0.251681
4672,0.26810151064782767,0.15248673266316273,0.279693
4673,0.17733234252208968,0.15375000000000003,0.315317
4674,0.09355246549126595,0.15096041485941725,0.33941800000000005
4675,0.03623325461134411,0.14446860488850333,0.36212000000000005
4676,0.012017590292764365,0.13871689544318008,0.34741000000000005
4677,0.007048943360886029,0.13689697402663675,0.326311
4678,0.006843112504580805,0.13794815532989743,0.297637
4679,0.006558084612565658,0.13526483645455933,0.269939
4680,0.0064155706665580845,0.13155495739143747,0.24415100000000003
4681,0.006385031963842176,0.12741191253763332,0.24234699999999998
4682,0.006069465369111121,0.12545498035413585,0.259131
4683,0.005495337758052037,0.12396055518701846,0.2906
4684,0.0063523555519361535,0.12053675307445018,0.297138
4685,0.02192037542245206,0.114224690003572,0.307983
4686,0.06294840995154527,0.1022752844823187,0.300616
4687,0.13564487560568428,0.09255192121243047,0.305397
4688,0.22661061118123704,0.09555563351533398,0.32629199999999997
4689,0.3014322651573761,0.10075719497882328,0.289048
4690,0.350500427541838,0.105435589631066,0.30666400000000005
4691,0.3854865833299402,0.113833431137419,0.286523
4692,0.3993601123824261,0.12710300045925396,0.274955
4693,0.39563683374730246,0.14364009797417973,0.30903
4694,0.3698465939166904,0.15534278205847832,0.314575
4695,0.32875829634757114,0.1651113690871052,0.355594
4696,0.2695645180992712,0.17162767260294942,0.34219799999999995
4697,0.183807769045971,0.17213789100372504,0.34963299999999997
4698,0.09951076998249116,0.16847916772975458,0.361243
4699,0.03908750356284865,0.15993194111343573,0.3835
4700,0.01232664196424936,0.15713667908353318,0.370277
4701,0.007181379534997353,0.16022216410675105,0.386373
4702,0.0069958060181603485,0.16289699954074607,0.344877
4703,0.006883627183517245,0.1621612364137368,0.336681
4704,0.006679832240726415,0.15811240240853192,0.359741
4705,0.006028339916120363,0.15276528295147215,0.369883
4706,0.00567205505110143,0.15613148696229012,0.384563
4707,0.005051813998941325,0.1555995177833342,0.389236
4708,0.00531729712121829,0.15212385824360872,0.398927
4709,0.022942912985056397,0.14772165382456495,0.35101499999999997
4710,0.07364805163076671,0.1425480303107619,0.334431
4711,0.16492222810375015,0.13688740623564832,0.336792
4712,0.26970438535771,0.14039030208705416,0.347548
4713,0.36248411987458773,0.14279379496861763,0.312308
4714,0.42918339508937653,0.14330969025871307,0.285591
4715,0.4757681501689809,0.14627647088840126,0.251081
4716,0.49898346838226304,0.14527089605551868,0.24509199999999995
4717,0.4931091453235066,0.15241516558656937,0.22437800000000002
4718,0.4626189991449163,0.15864628514568557,0.207932
4719,0.4035428966977483,0.16411242792264122,0.189465
4720,0.3234152449203958,0.16625810072970354,0.198328
4721,0.21352701657233603,0.17252800173495944,0.183977
4722,0.10889042713465531,0.168324616012655,0.188576
4723,0.04019056150494727,0.15533723273970507,0.168623
4724,0.013122480557025935,0.14798298208909527,0.163758
4725,0.007385276273463903,0.14916090473031585,0.16036
4726,0.007200415326356937,0.14914923202531002,0.155579
4727,0.0071800561912129975,0.14575349543297442,0.126797
4728,0.007149517488497089,0.14304472623360723,0.087575
4729,0.007139337920925119,0.13528843700566412,0.066322
4730,0.0069764648397736065,0.1289472240649079,0.05497899999999999
4731,0.006410684474123539,0.12282434811450732,0.04061
4732,0.007496131764322652,0.11365636321886005,0.025237
4733,0.02795767335803575,0.10312452161045058,0.017586
4734,0.08843234659391669,0.08947453691891616,0.011956
4735,0.19235086933507067,0.08058790886360158,0.008053999999999999
4736,0.3094109084246101,0.07462258253814358,0.004011
4737,0.4060610163280264,0.07042678726335665,0.00266
4738,0.4781047681094507,0.0681827575649334,0.0018399999999999998
4739,0.526025591432876,0.0684222712660101,0.003788
4740,0.5410547049961318,0.07262278665101801,0.003735
4741,0.5286674946048292,0.07695642190131143,0.004936
4742,0.4917203469196628,0.07969568046129509,0.00807
4743,0.4285325135388249,0.08522222789202427,0.009478
4744,0.3320478236084531,0.09179013369393275,0.010154
4745,0.2154412842542449,0.0949880721539011,0.008041000000000001
4746,0.10990207255995764,0.09441776802571822,0.010283
4747,0.04176981961806263,0.09506671939582588,0.011602
4748,0.01276344720876257,0.0942854135837118,0.018741
4749,0.007445539313489963,0.09545944532326377,0.026678999999999998
4750,0.0072912170690989046,0.0945574577741491,0.031556
4751,0.006894213933792092,0.09203749298361995,0.037603000000000004
4752,0.008136019381896656,0.08894492779507067,0.060070000000000005
4753,0.007006087381408038,0.0884244399653008,0.072586
4754,0.00562156439594446,0.09008974587947134,0.11473400000000002
4755,0.005174783175210717,0.0883993085676379,0.163767
4756,0.006386151716275093,0.08598018829412665,0.185211
4757,0.0305209902683334,0.07917551155789151,0.223438
4758,0.10159228795960747,0.06926379037607798,0.20745
4759,0.21214208640416957,0.05653607695055367,0.191411
4760,0.33694694409381487,0.05177635607490942,0.183947
4761,0.4443699865629708,0.048863665356942386,0.212195
4762,0.5058538621279369,0.048959789763739346,0.23016199999999998
4763,0.5328801050531373,0.055241491044547626,0.260441
4764,0.5309194185431002,0.06734685155891207,0.28193599999999996
4765,0.5009682804674457,0.07475206664285351,0.26801499999999995
4766,0.4556604503440693,0.0843694187885901,0.26884600000000003
4767,0.3869560039089539,0.09294649691279278,0.292185
4768,0.2936866321918645,0.10220594989028933,0.32714699999999997
4769,0.18862280630318823,0.0992170995560545,0.29723
4770,0.0990382344558003,0.09379675460529674,0.232645
4771,0.0377547945763264,0.09209751492575394,0.181678
4772,0.012639052893033105,0.09497033984793592,0.14060899999999998
4773,0.008892768435196874,0.10286472419247844,0.126295
4774,0.008769188484873163,0.1065909322855539,0.12431500000000001
4775,0.008769188484873163,0.10260122722865744,0.11068299999999999
4776,0.008728368418909565,0.09627685360004082,0.098416
4777,0.008697829716193657,0.09120375567688933,0.08660799999999999
4778,0.00863675231076184,0.08686941878859009,0.080125
4779,0.007671016735209089,0.08079737970097466,0.075111
4780,0.006841789160796449,0.07519633107108231,0.064603
4781,0.023193432143002568,0.07059562688166557,0.050820000000000004
4782,0.0759742864123132,0.06189359340715415,0.0373625
4783,0.1645928172971212,0.04959706842884116,0.033223
4784,0.2765001628730812,0.04419171301729857,0.038013
4785,0.3759563703733866,0.047681596672960146,0.031817000000000005
4786,0.4400656582108392,0.056097298055824855,0.050104
4787,0.4747139541512276,0.06711594886972495,0.06487000000000001
4788,0.4837563622297325,0.08131946216257592,0.07547899999999999
4789,0.4691863471639725,0.0970342399346839,0.083927
4790,0.43445508774787245,0.10710835842220748,0.077036
4791,0.37659055743312025,0.10920421493085673,0.07644300000000001
4792,0.2975166944908181,0.11207984640506198,0.075796
4793,0.19908190480068405,0.10519594835944275,0.09980699999999999
4794,0.1022137505598762,0.09721775016584172,0.079427
4795,0.037315749826947346,0.09184467010256672,0.11403200000000002
4796,0.011834561667820353,0.09253680410266879,0.156192
4797,0.008754428111893807,0.09558369903556667,0.174353
4798,0.008661183272934567,0.10039750982293207,0.21759699999999998
4799,0.008600105867502749,0.10386111394601213,0.22311299999999998
4800,0.007979152245612606,0.11243104811961016,0.26221700000000003
4801,0.007500712569730038,0.12319111343572996,0.309293
4802,0.006167189217802028,0.12911166249936215,0.314623
4803,0.005394458243413819,0.13626537225085472,0.343318
4804,0.006298505639480435,0.1389441623717916,0.4195809999999999
4805,0.027056985219267884,0.13931749757615958,0.46088199999999996
4806,0.09681522048943361,0.12607388886053988,0.510386
4807,0.2111207703896739,0.10002155942236057,0.5486070000000001
4808,0.3330762653202492,0.08942529468796245,0.497389
4809,0.43524838144875605,0.0981981936010614,0.47968500000000003
4810,0.5041225212752962,0.11443690360769507,0.461459
4811,0.5320839610733337,0.13140729448384955,0.489187
4812,0.5240711144590577,0.1475838776343318,0.516176
4813,0.4950918196994991,0.15890946318314028,0.504112
4814,0.45168441304613366,0.17351291013930706,0.52126
4815,0.374728001954477,0.18104033780680714,0.484936
4816,0.27639694205790133,0.17850646782670815,0.45372399999999996
4817,0.18025041736227046,0.17309403224983416,0.43354499999999996
4818,0.0896940021987866,0.16873437260805224,0.474166
4819,0.03227411539557799,0.16312917793539827,0.48159700000000005
4820,0.010202166211979315,0.1691989207531765,0.45368600000000003
4821,0.0076197117146463616,0.17768631678318111,0.455974
4822,0.005590923897552832,0.18152357503699545,0.469106
4823,0.0054687690866891975,0.17157045721283873,0.44363400000000003
4824,0.005417973044505069,0.15561929121804358,0.460394
4825,0.005519768720224765,0.14995254375669745,0.46054700000000004
4826,0.0054993077894051065,0.1479496861764556,0.443083
4827,0.0050656582108392035,0.14446452263101492,0.42992299999999994
4828,0.005908933588501161,0.14171218809001376,0.42985100000000004
4829,0.022155828820391715,0.13388656427004134,0.43907399999999996
4830,0.07596838226312146,0.12052705771291525,0.424129
4831,0.16731157620424283,0.11250057406745931,0.437279
4832,0.27775438739362357,0.11330681992141653,0.41364799999999996
4833,0.38541206889531326,0.1265032913201,0.406744
4834,0.4661257583777841,0.1481055773842935,0.440424
4835,0.5052709800887658,0.17361050160738886,0.43168899999999993
4836,0.5176177775968077,0.19176557636372915,0.400361
4837,0.5063708823649172,0.19797730519977547,0.36382299999999995
4838,0.4722573191090843,0.1970057279175384,0.32810900000000004
4839,0.414821348589112,0.19148466602030922,0.312042
4840,0.32145547457144025,0.18122946114201152,0.298904
4841,0.20571236613868646,0.16652019441751287,0.27729699999999996
4842,0.09893440286656623,0.1466091110884319,0.27976999999999996
4843,0.03383179282544077,0.13344880593968464,0.272712
4844,0.009046785292560772,0.13001486196866868,0.24895100000000003
4845,0.006294840995154524,0.1313703628106343,0.23919
4846,0.0051329451524899225,0.12714905342654487,0.22319099999999997
4847,0.004054725355266908,0.12306443588304332,0.20923999999999995
4848,0.0033928498717374486,0.11471723988365566,0.19488200000000003
4849,0.0028841768801661305,0.10661912537633311,0.204533
4850,0.0026805855287267396,0.10130817216920958,0.242258
4851,0.0027146870800928377,0.09910764402714702,0.294399
4852,0.004511177165194022,0.09827690462825943,0.369258
4853,0.02596665173663423,0.09829259580548043,0.45919400000000005
4854,0.09232847428641233,0.09588553094861459,0.532424
4855,0.19976566635449322,0.09428528601316527,0.573028
4856,0.3172980373793721,0.0942484819104965,0.590048
4857,0.42189696241703645,0.1068520691942644,0.591083
4858,0.49046581701209335,0.1213892432515181,0.5947690000000001
4859,0.5222354330388045,0.13418125223248453,0.6123860000000001
4860,0.5281964860132742,0.14258725825381435,0.6606569999999999
4861,0.5150585325135388,0.14634631576261672,0.6898489999999999
4862,0.4754380267926218,0.14775877685360006,0.7050230000000001
4863,0.4002675190357915,0.15110386793897024,0.7093959999999999
4864,0.3062365120729671,0.1524613461244068,0.7098530000000001
4865,0.19794627224235514,0.14713017298566108,0.6306609999999999
4866,0.09745307219349322,0.13903639587691993,0.587728
4867,0.03230109124964372,0.12858415828953412,0.5299349999999999
4868,0.01025418380227208,0.12694098586518343,0.43196899999999994
4869,0.008159127000285028,0.13201242537123029,0.400799
4870,0.00719929557392402,0.13362262080930754,0.3298
4871,0.00586577222199601,0.13361866612236567,0.271596
4872,0.004155706665580846,0.13087207225595754,0.225539
4873,0.0028831589234089333,0.12950081645149766,0.19986199999999998
4874,0.0026083105989657563,0.12868200489870898,0.17262600000000003
4875,0.0025640294800276884,0.12160515640149003,0.14273
4876,0.0040749826947351275,0.12145896055518701,0.11958699999999998
4877,0.023975833706584144,0.12135964688472725,0.099471
4878,0.09460157172523313,0.11477088329846408,0.08650899999999999
4879,0.21576937171708946,0.10673215288054294,0.072796
4880,0.3510031963842176,0.09697389906618359,0.055372000000000005
4881,0.467752046093082,0.09177067918558962,0.053537
4882,0.547962661346146,0.09461084604786447,0.045302999999999996
4883,0.5906607557310964,0.10116593100984844,0.04116
4884,0.6039627020644163,0.10824226922488134,0.039202
4885,0.5849598925037663,0.11656082563657702,0.046134
4886,0.5362654220448715,0.12065003571975304,0.051181
4887,0.4551614479416915,0.11947064601724752,0.055077999999999995
4888,0.3442872266786108,0.11151254018472213,0.058293
4889,0.21436683089702346,0.10791001173649026,0.07260499999999999
4890,0.09707764974143898,0.10133866152982599,0.084713
4891,0.03186927399324077,0.09605526356074909,0.09762699999999999
4892,0.010412170690989047,0.0996090600602133,0.109427
4893,0.008070055784030293,0.11354996938306884,0.123868
4894,0.007536239260556212,0.12257348063479102,0.14729199999999998
4895,0.006934626817052812,0.12528920242894317,0.17685399999999998
4896,0.006446007573598274,0.12199711690564884,0.197882
4897,0.004623864978215725,0.12150093126498954,0.204052
4898,0.0027406449774013595,0.12027663673011177,0.255117
4899,0.0026788550022395045,0.12016941368576824,0.325061
4900,0.004205281159656338,0.11737191917130174,0.343947
4901,0.02368602141781017,0.10755817216920956,0.36232400000000003
4902,0.09427714890671442,0.08945233964382304,0.323918
4903,0.2161931471151106,0.062454840026534675,0.280017
4904,0.3514667738914451,0.045573684747665454,0.23462900000000003
4905,0.4709227778003991,0.04376033321426749,0.174995
4906,0.5479706014088521,0.05033691381333877,0.156249
